scratch their backs on the 
will never deny a debt 
<start> he will never deny 
a debt he only flees 
he is always keen for 
has fingered it he disappears 
<start> <start> he is always 
<start> he is always keen 
advance so soon as he 
fingered it he disappears <end> 
island he is off to 
he is off to another 
so soon as it nears 
as it nears one island 
one island he is off 
nears one island he is 
he has already changed it 
think you know his name 
<start> you may think you 
has already changed it <end> 
know his name he has 
that infinity of isles were 
<start> pursuit in that infinity 
of isles were fruitless <end> 
in that infinity of isles 
can be given in a 
be given in a nutshell 
<start> the result can be 
the result can be given 
quatre cent mille francs pour 
proposed in a government report 
mille francs pour moins de 
a photograph of the debtor 
than forty quatre cent mille 
photograph of the debtor and 
other day in papeete credits 
amount of sixteen thousand pounds 
forty quatre cent mille francs 
sold for less than forty 
actually proposed in a government 
by taking a photograph of 
in papeete credits on the 
to secure debts by taking 
paumotus to the amount of 
taking a photograph of the 
papeete credits on the paumotus 
day in papeete credits on 
could have dared to give 
only the man who made 
purchase was thought hazardous and 
who made it and who 
had special opportunities could have 
man who made it and 
<start> <start> even so the 
was thought hazardous and only 
and only the man who 
dared to give so much 
to those of his own 
attached to those of his 
paumotuan is sincerely attached to 
those of his own blood 
is sincerely attached to those 
touching affection sometimes unites wife 
<start> <start> a touching affection 
unites wife and husband <end> 
<start> a touching affection sometimes 
while they are alive completely 
their children while they are 
atoll in the wanderings of 
jealously preserved and carried from 
<start> their children while they 
often jealously preserved and carried 
atoll to atoll in the 
are often jealously preserved and 
they are dead their bones 
and carried from atoll to 
them after they are dead 
or their mummies are often 
with the mummy of a 
would glance a little jealously 
that cupboard also it was 
those by my own bed 
i would glance a little 
it i would glance a 
in a seachest after i 
of a child locked in 
mummy of a child locked 
fakarava with the mummy of 
locked in a seachest after 
my own bed in that 
i heard it i would 
by my own bed in 
<start> i was told there 
jealously at those by my 
cupboard also it was possible 
seems in a fair way 
<start> the race seems in 
<start> <start> the race seems 
a fair way to survive 
other twelve the comfortable ratio 
out of the fifteen there 
from fifteen islands whose rolls 
of births to deaths for 
i found a proportion of 
deaths for dropping three out 
the fifteen there remained for 
consult i found a proportion 
<start> from fifteen islands whose 
rolls i had occasion to 
proportion of births to deaths 
twelve the comfortable ratio of 
of births to deaths <end> 
to consult i found a 
contrast with marquesan figures <end> 
habits of hardship and activity 
<start> long habits of hardship 
explain the contrast with marquesan 
the contrast with marquesan figures 
health and the rudiments of 
<start> but the paumotuan displays 
rudiments of a sanitary discipline 
besides a certain concern for 
a certain concern for health 
of a sanitary discipline <end> 
concern for health and the 
people plays the part of 
inquire if all be well 
the contagious diseases act in 
the part of the contagious 
<start> <start> public talk with 
all be well and syphilis 
with these free spoken people 
and syphilis when contracted is 
these free spoken people plays 
successfully treated with indigenous herbs 
contagious diseases act in comers 
fresh islands anxiously inquire if 
of the contagious diseases act 
tahiti from whom they have 
indifference elephantiasis with disproportionate fear 
with comparative indifference elephantiasis with 
regard leprosy with comparative indifference 
they regard leprosy with comparative 
leprosy with comparative indifference elephantiasis 
have perhaps imbibed the error 
perhaps imbibed the error they 
their neighbours of tahiti from 
the guise of selfdefence <end> 
tahitian their alarm puts on 
but unlike indeed to the 
indeed to the tahitian their 
to the tahitian their alarm 
unlike indeed to the tahitian 
is confined to the ends 
with this painful and ugly 
malady is confined to the 
of villages denied the use 
to transport himself between his 
very footprint being held infectious 
house and cocopatch by water 
and highways and condemned to 
only his very footprint being 
use of paths and highways 
water only his very footprint 
the use of paths and 
ugly malady is confined to 
and condemned to transport himself 
<start> <start> any one stricken 
<start> <start> feefee being a 
a creature of marshes and 
fever is not original in 
is not original in atolls 
creature of marshes and the 
not original in atolls <end> 
sequel of malarial fever is 
a marsh the disease has 
marsh the disease has made 
<start> on the single isle 
is now a marsh the 
now a marsh the disease 
lagoon is now a marsh 
disease has made a home 
<start> many suffer they are 
suffer they are excluded if 
many suffer they are excluded 
comfort of society and it 
believed they take a secret 
they take a secret vengeance 
be right from much of 
society and it is believed 
<start> <start> wilmot be right 
take a secret vengeance <end> 
defections of the sick are 
<start> <start> the defections of 
are considered highly poisonous <end> 
sick are considered highly poisonous 
early in the morning it 
at the doors of the 
the morning it is narrated 
aged and malicious persons creep 
malicious persons creep into the 
it is narrated aged and 
doors of the houses of 
the doors of the houses 
stealthily make water at the 
make water at the doors 
persons creep into the sleeping 
comeliness and health the objects 
<start> <start> thus they propagate 
objects of their envy <end> 
disease thus they breathe on 
on and obliterate comeliness and 
thus they breathe on and 
obliterate comeliness and health the 
horrid fact or more abominable 
energetic which distinguishes paumotuan man 
<start> <start> whether horrid fact 
and energetic which distinguishes paumotuan 
<start> whether horrid fact or 
it equally depicts that something 
something bitter and energetic which 
