on the steel plates <end> 
breath with an odd startling 
physiognomy denoted great simplicity a 
amount of brutality and probable 
of brutality and probable failure 
failure in the past to 
<start> his physiognomy denoted great 
that for real thoroughpaced entertainment 
nothing to dublin <end> <end> 
jolly but that for real 
it was nothing to dublin 
even preferred dublin to london 
<start> he even preferred dublin 
madame de cintre ever been 
had madame de cintre ever 
come over there some day 
some irish sport <end> <end> 
over there some day and 
<start> they must all come 
the new offenbach things <end> 
the fishing and he came 
fishing and he came to 
for the new offenbach things 
in dublin but he couldnt 
them out in dublin but 
they always brought them out 
to hear la pomme de 
nine times to hear la 
times to hear la pomme 
showed to society <end> <end> 
arms folded looked at lord 
than she usually showed to 
at lord deepmere with a 
puzzled face than she usually 
hand wore a fixed smile 
other hand wore a fixed 
de bellegarde on the other 
favorite was the gazza ladra 
his favorite was the gazza 
among light operas his favorite 
of an hour newman rose 
duke and the cardinal the 
then began a series of 
which and to lord deepmeres 
began a series of inquiries 
an hour newman rose to 
a quarter of an hour 
of inquiries about the duke 
inquiries about the duke and 
him three steps into the 
three steps into the hall 
me rather light company <end> 
as if he thought me 
if he thought me rather 
on his guard against me 
only too discreet he seems 
he told his sister gertrude 
laughing at him <end> <end> 
other day he told his 
was always laughing at him 
<start> if i laugh it 
it is simply from the 
and inspire him with confidence 
impulse to try and inspire 
only way i have <end> 
is the only way i 
matter said mr <end> <end> 
cliffords situation is no laughing 
as i suppose you have 
you have guessed <end> <end> 
mean his love affair with 
<start> ah you mean his 
his absence from college <end> 
mean his absence from college 
decided not to speak of 
we have decided not to 
unless we are asked <end> 
requested by the harvard authorities 
by the harvard authorities to 
for six months <end> <end> 
studying with mr <end> <end> 
is studying with mr <end> 
at least we hope so 
<start> brand will help him 
was too fond of pleasure 
too fond of pleasure <end> 
not teach him any of 
brand certainly will not teach 
he was too fond of 
of which he should not 
he should not have been 
suppose it is considered a 
i suppose it is considered 
there any doubt about its 
about its being a pleasure 
uncle is there any doubt 
age as they say in 
they say in france <end> 
i should have said rather 
<start> i should have said 
have said rather it was 
should have said rather it 
his lifted eyebrows and then 
lifted eyebrows and then of 
are you speaking <end> <end> 
then of what are you 
<start> of the situation in 
situation in which clifford was 
he was foundhe was caught 
ah he was foundhe was 
could nt walk he staggered 
nt walk he staggered <end> 
i rather suspected that from 
i came here <end> <end> 
rather suspected that from something 
you that it is a 
i quite agree with you 
it is a low taste 
not a vice for a 
vice for a gentleman <end> 
he ought to give it 
ought to give it up 
a good deal from mr 
good deal from mr <end> 
first impenetrably dark to me 
<start> by contrast with the 
contrast with the brilliancy outside 
the change from light to 
from light to blackness made 
<start> i entered it groping 
colour swim before me <end> 
luminous by reflection against the 
watching me out of the 
out of the darkness <end> 
eyes luminous by reflection against 
instinctive dread of wild beasts 
dread of wild beasts came 
my hands and steadfastly looked 
i clenched my hands and 
the glaring eyeballs <end> <end> 
then the thought of the 
came to my mind <end> 
the absolute security in which 
living came to my mind 
i remembered that strange terror 
and then i remembered that 
overcoming my fear to some 
i advanced a step and 
a step and spoke <end> 
voice was harsh and illcontrolled 
harsh and illcontrolled <end> <end> 
my hand and touched something 
put out my hand and 
at once the eyes darted 
once the eyes darted sideways 
the eyes darted sideways and 
running across the sunlit space 
space behind me <end> <end> 
head held down in a 
little apelike figure its head 
i turned with my heart 
heart in my mouth and 
aside and in a moment 
beneath another pile of ruined 
block of granite staggered aside 
a moment was hidden in 
in a moment was hidden 
red nose and the sparkling 
was all gone nothing remained 
eyes which looked more malicious 
sparkling eyes which looked more 
looked more malicious than ever 
being treated in that way 
and no wonder thought gluck 
in that way <end> <end> 
evening air and escape the 
he sauntered disconsolately to the 
sat himself down to catch 
disconsolately to the window and 
to catch the fresh evening 
of the peak from which 
the range of mountains which 
as i told you before 
a direct view of the 
window commanded a direct view 
commanded a direct view of 
especially of the peak from 
<start> it was the policy 
the policy of mr <end> 
his dealings with the trade 
no questions in his dealings 
questions in his dealings with 
the body and we pay 
we pay the price he 
price he used to say 
pay the price he used 
<start> and again and somewhat 
no questions he would tell 
ask no questions he would 
questions he would tell his 
by the crime of murder 
was no understanding that the 
subjects were provided by the 
have recoiled in horror but 
speech upon so grave a 
against good manners and a 
in itself an offence against 
horror but the lightness of 
broached to him in words 
temptation to the men with 
with whom he dealt <end> 
to him in words he 
remarked to himself upon the 
himself upon the singular freshness 
<start> fettes for instance had 
again by the hangdog abominable 
abominable looks of the ruffians 
dawn and putting things together 
had been struck again and 
came to him before the 
he perhaps attributed a meaning 
immoral and too categorical to 
and too categorical to the 
him before the dawn and 
too immoral and too categorical 
eye from any evidence of 
the eye from any evidence 
<start> he understood his duty 
short to have three branches 
his duty in short to 
the price and to avert 
one november morning this policy 
sharply to the test <end> 
was put sharply to the 
of pain when he was 
night with a racking toothache 
the concerted signal <end> <end> 
or fourth angry repetition of 
fury on his bed and 
in fury on his bed 
at last into that profound 
pacing his room like a 
a caged beast or throwing 
all night with a racking 
<start> he had been awake 
caged beast or throwing himself 
was a thin bright moonshine 
awakened but an indefinable stir 
